FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
23/06/2024;ES42;1-;236;196;152;128;111;173;112;84;162;194;324;400;
23/06/2024;ES42;1=;429;385;241;299;335;372;373;341;371;240;205;121;
23/06/2024;ES42;2-;228;175;129;132;97;101;58;96;143;260;352;393;
23/06/2024;ES42;2=;525;455;319;312;376;460;501;500;419;331;230;188;
23/06/2024;ES43;1-;51;71;52;32;27;21;48;38;72;80;121;158;
23/06/2024;ES43;1=;163;151;118;94;90;112;158;181;143;155;119;71;
23/06/2024;ES43;2-;270;219;167;122;86;81;115;100;116;140;191;275;
23/06/2024;ES43;2=;294;403;357;304;309;314;345;345;367;375;276;276;
23/06/2024;ES44;1-;792;575;438;640;480;442;318;217;27;637;915;1148;
23/06/2024;ES44;1=;1119;1114;961;996;1098;1169;1155;1191;1078;752;704;485;
23/06/2024;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES45;1-;806;648;450;355;295;343;300;309;318;435;913;1202;
23/06/2024;ES45;1=;1362;1358;1077;1008;1041;1129;1161;1180;1068;924;724;619;
23/06/2024;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
23/06/2024;ES46;1-;216;204;137;99;102;189;221;222;395;516;602;677;
23/06/2024;ES46;1=;653;562;444;468;532;585;569;518;530;480;348;208;
23/06/2024;ES46;2-;339;217;160;133;136;190;189;202;302;452;528;610;
23/06/2024;ES46;2=;709;677;498;428;521;610;689;708;664;589;456;323;
23/06/2024;ES47;1-;363;293;249;184;189;191;160;154;274;390;497;543;
23/06/2024;ES47;1=;661;590;527;522;521;605;563;628;678;540;431;296;
23/06/2024;ES47;2-;370;291;271;255;264;213;197;268;381;458;563;595;
23/06/2024;ES47;2=;593;543;471;511;474;514;581;533;544;487;364;268;
23/06/2024;ES48;1-;328;219;120;98;113;191;191;241;292;463;604;684;
23/06/2024;ES48;1=;686;670;437;457;502;617;688;669;689;523;350;224;
23/06/2024;ES48;2-;708;269;165;106;115;163;152;226;341;460;613;708;
23/06/2024;ES48;2=;691;600;432;472;485;548;602;570;519;417;268;223;
23/06/2024;ES49;1-;226;174;99;95;93;113;138;193;251;333;517;569;
23/06/2024;ES49;1=;616;577;423;407;457;448;510;506;491;440;281;160;
23/06/2024;ES49;2-;132;103;83;75;64;52;77;86;83;119;188;308;
23/06/2024;ES49;2=;295;364;353;217;245;298;341;440;375;340;218;182;
23/06/2024;ES50;1-;234;222;144;119;111;89;87;79;89;120;143;177;
23/06/2024;ES50;1=;236;316;363;257;226;255;293;324;375;379;352;211;
23/06/2024;ES50;2-;193;124;127;125;125;94;93;61;98;160;172;236;
23/06/2024;ES50;2=;376;311;366;244;220;243;246;294;319;300;254;156;
23/06/2024;ES51;1-;147;104;90;68;67;50;70;73;79;155;202;247;
23/06/2024;ES51;1=;248;303;341;192;186;214;254;269;316;338;216;144;
23/06/2024;ES51;2-;122;90;61;54;38;37;47;61;80;105;167;206;
23/06/2024;ES51;2=;215;247;257;146;148;220;256;253;245;206;154;111;
23/06/2024;ES52;1-;222;131;110;84;70;67;77;71;77;157;204;278;
23/06/2024;ES52;1=;379;429;413;316;287;395;578;505;505;522;330;224;
23/06/2024;ES52;2-;496;299;313;576;237;284;243;199;617;178;158;576;
23/06/2024;ES52;2=;749;829;878;518;634;518;535;558;606;629;231;378;
23/06/2024;ES53;1-;172;102;116;83;64;74;82;50;76;147;158;179;
23/06/2024;ES53;1=;182;208;194;203;193;185;180;174;169;174;167;139;
23/06/2024;ES53;2-;324;271;259;208;160;145;175;157;172;229;260;323;
23/06/2024;ES53;2=;352;376;380;278;329;338;316;442;372;345;303;264;
23/06/2024;ES54;1-;173;130;102;91;61;52;63;70;83;145;162;249;
23/06/2024;ES54;1=;228;250;193;176;163;212;228;216;207;193;171;137;
23/06/2024;ES54;2-;202;186;142;99;79;63;92;75;69;130;177;234;
23/06/2024;ES54;2=;232;258;275;199;220;269;241;277;275;267;243;199;
23/06/2024;ES55;1-;124;90;64;51;30;38;33;52;91;97;144;165;
23/06/2024;ES55;1=;158;215;177;137;146;160;192;178;190;176;176;123;
23/06/2024;ES55;2-;102;49;50;30;23;23;28;46;51;70;100;140;
23/06/2024;ES55;2=;158;155;155;110;104;123;127;139;149;153;135;98;
23/06/2024;ES56;1-;680;165;68;45;39;53;67;95;129;136;154;165;
23/06/2024;ES56;1=;171;159;135;126;140;141;191;166;182;149;123;90;
23/06/2024;ES56;2-;104;98;50;20;20;34;31;43;39;60;78;117;
23/06/2024;ES56;2=;99;100;71;69;88;81;94;101;110;92;88;61;
23/06/2024;ES57;1-;209;181;142;51;32;66;70;152;186;317;415;451;
23/06/2024;ES57;1=;504;346;264;288;379;370;417;397;367;279;190;101;
23/06/2024;ES57;2-;163;143;133;51;47;59;66;79;147;291;352;400;
23/06/2024;ES57;2=;524;440;202;270;375;399;489;491;408;255;179;78;
23/06/2024;ES58;1-;97;73;72;38;41;60;84;123;154;251;278;320;
23/06/2024;ES58;1=;294;224;164;213;240;294;316;305;250;175;88;65;
23/06/2024;ES58;2-;105;65;62;12;30;40;40;58;115;127;200;247;
23/06/2024;ES58;2=;254;180;119;127;138;175;194;215;184;141;82;47;
23/06/2024;ES59;1-;81;64;48;44;33;52;66;60;90;138;178;183;
23/06/2024;ES59;1=;252;196;146;152;144;174;204;174;226;188;123;96;
23/06/2024;ES59;2-;170;36;35;22;24;53;46;63;97;145;161;182;
23/06/2024;ES59;2=;168;124;126;91;100;125;220;123;149;202;62;57;
23/06/2024;ES60;1-;99;72;70;75;62;69;78;146;203;313;340;349;
23/06/2024;ES60;1=;349;276;186;171;232;265;258;254;215;164;128;92;
23/06/2024;ES60;2-;124;96;82;59;51;57;66;74;151;206;272;403;
23/06/2024;ES60;2=;401;331;238;247;277;341;358;433;392;223;126;112;
24/06/2024;ES01;1-;223;143;100;81;211;864;1861;2298;2100;1654;1782;1932;
24/06/2024;ES01;1=;1987;2153;1750;1755;1809;1939;1904;1826;1061;669;696;421;
24/06/2024;ES01;2-;234;173;116;91;148;312;645;1164;1282;1185;1231;1222;
24/06/2024;ES01;2=;1181;1147;1187;1215;1005;1199;1098;963;740;583;580;360;
24/06/2024;ES02;1-;244;194;139;99;84;96;129;332;519;632;674;625;
24/06/2024;ES02;1=;617;576;441;481;521;490;470;504;439;363;335;289;
24/06/2024;ES02;2-;613;400;315;198;212;272;567;1274;1487;1460;1311;1230;
24/06/2024;ES02;2=;1252;1301;1266;1225;1206;1302;1272;1214;1156;1069;760;766;
24/06/2024;ES03;1-;403;176;120;102;110;158;419;2064;2187;2460;1914;1670;
24/06/2024;ES03;1=;1498;1462;1522;1468;1429;1509;1543;1342;1220;1014;614;424;
24/06/2024;ES03;2-;650;176;98;68;56;65;112;306;719;860;979;1202;
24/06/2024;ES03;2=;1298;1436;1517;1422;1017;1117;1377;1309;1140;815;519;364;
24/06/2024;ES04;1-;273;134;94;73;65;85;296;1160;1266;1190;964;941;
24/06/2024;ES04;1=;920;965;979;880;913;961;1087;960;916;793;459;410;
24/06/2024;ES04;2-;158;76;50;60;44;44;113;319;585;630;582;565;
24/06/2024;ES04;2=;685;716;908;862;671;772;938;924;702;502;253;216;
24/06/2024;ES05;1-;1806;895;594;411;316;378;750;1203;1641;1889;1958;2193;
24/06/2024;ES05;1=;2501;2122;2701;3013;2707;2884;3003;2933;2721;2151;1733;1533;
24/06/2024;ES05;2-;515;309;218;146;142;294;1062;1887;2011;1927;1630;1579;
24/06/2024;ES05;2=;1576;1515;1695;1457;1539;1647;1473;1321;1390;1089;816;686;
24/06/2024;ES06;1-;50;34;28;21;52;233;761;832;762;672;711;743;
24/06/2024;ES06;1=;730;756;769;749;756;866;736;619;394;252;223;101;
24/06/2024;ES06;2-;51;50;29;16;37;146;458;748;595;585;648;637;
24/06/2024;ES06;2=;675;702;794;588;713;822;651;494;347;205;190;94;
24/06/2024;ES07;1-;762;315;171;120;123;211;822;1741;2010;1777;1613;1906;
24/06/2024;ES07;1=;2080;2452;3531;3281;2669;2845;3269;2787;2284;1804;1315;810;
24/06/2024;ES07;2-;506;269;159;132;209;711;3388;4641;3966;3163;2444;2371;
24/06/2024;ES07;2=;2198;2408;3045;2538;2254;2348;2348;2149;1922;1521;1031;618;
24/06/2024;ES08;1-;568;522;410;291;269;382;411;638;791;830;821;788;
24/06/2024;ES08;1=;865;817;776;832;870;869;839;852;795;693;678;595;
24/06/2024;ES08;2-;557;466;408;304;314;367;463;685;908;907;833;828;
24/06/2024;ES08;2=;830;884;825;903;898;930;926;847;734;583;741;633;
24/06/2024;ES09;1-;434;396;363;284;287;302;434;628;740;737;699;693;
24/06/2024;ES09;1=;709;831;882;879;838;827;851;884;798;696;603;575;
24/06/2024;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES10;2-;204;132;87;84;93;167;378;535;511;474;476;383;
24/06/2024;ES10;2=;522;554;502;517;480;519;494;521;482;394;331;225;
24/06/2024;ES11;1-;1312;690;211;160;100;158;747;4396;5972;5929;5472;4029;
24/06/2024;ES11;1=;3826;3458;3770;4725;4003;3535;3884;4018;3382;3009;2229;1332;
24/06/2024;ES11;2-;1903;1090;356;205;180;187;418;1606;3740;4392;4050;3370;
24/06/2024;ES11;2=;3732;3870;4739;5477;5288;4929;5054;5105;4570;4006;2963;2088;
24/06/2024;ES12;1-;420;283;242;233;446;1085;1831;1778;1793;1893;1879;1630;
24/06/2024;ES12;1=;1752;1211;1878;1709;1687;1547;1697;1811;1612;1311;1158;738;
24/06/2024;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES13;1-;197;154;98;104;144;405;997;1370;1334;1300;1331;1317;
24/06/2024;ES13;1=;1327;1430;1224;1306;1361;1416;1383;1249;850;632;596;425;
24/06/2024;ES13;2-;274;217;135;103;158;414;1061;1535;1555;1443;1526;1543;
24/06/2024;ES13;2=;1593;1791;1556;1497;1506;1615;1553;1350;1038;677;704;431;
24/06/2024;ES14;1-;34;13;13;11;18;52;162;382;465;347;327;362;
24/06/2024;ES14;1=;327;275;289;313;331;293;287;261;188;116;123;48;
24/06/2024;ES14;2-;18;15;5;13;18;29;84;131;222;248;233;285;
24/06/2024;ES14;2=;298;284;234;229;302;296;247;234;125;90;76;54;
24/06/2024;ES15;1-;53;26;20;21;43;264;930;1061;851;757;733;705;
24/06/2024;ES15;1=;743;916;846;720;755;847;770;617;406;227;205;116;
24/06/2024;ES15;2-;59;20;14;9;24;92;480;828;938;755;651;630;
24/06/2024;ES15;2=;695;895;655;611;627;663;625;550;338;202;197;91;
24/06/2024;ES16;1-;225;181;112;107;143;328;951;1268;1127;1189;1340;1468;
24/06/2024;ES16;1=;1481;1407;1423;1380;1480;1425;1522;1609;1075;711;754;478;
24/06/2024;ES16;2-;174;125;80;95;149;478;1392;1543;1512;1430;1354;1358;
24/06/2024;ES16;2=;1326;1328;1243;1279;1329;1322;1201;1084;798;497;444;274;
24/06/2024;ES17;1-;859;527;404;174;427;1401;2976;3350;3298;3299;3038;3413;
24/06/2024;ES17;1=;3576;3165;3824;3594;3522;3791;3498;4082;3182;2555;2275;1674;
24/06/2024;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES18;1-;66;45;30;24;38;242;1115;1335;1209;767;732;626;
24/06/2024;ES18;1=;608;548;477;497;526;527;469;396;244;189;163;111;
24/06/2024;ES18;2-;127;65;43;21;32;80;230;440;592;591;682;765;
24/06/2024;ES18;2=;798;1095;980;825;806;1113;1014;854;556;355;345;217;
24/06/2024;ES19;1-;192;153;101;93;141;264;529;862;1036;944;943;970;
24/06/2024;ES19;1=;870;919;937;977;942;1021;1002;800;558;408;394;284;
24/06/2024;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES20;1-;3764;2848;1086;880;684;662;1311;4632;8892;9425;7925;8287;
24/06/2024;ES20;1=;8912;9751;9999;9999;9999;9999;9999;9999;9999;8926;6885;5394;
24/06/2024;ES20;2-;4828;2618;1286;778;671;1090;2928;9999;9372;6754;7731;9416;
24/06/2024;ES20;2=;9129;9835;9999;9999;9999;9312;9592;9999;8774;8288;6522;4720;
24/06/2024;ES21;1-;78;49;35;32;53;152;744;1202;1059;854;937;986;
24/06/2024;ES21;1=;1067;1246;1010;909;916;1104;1010;903;587;348;362;164;
24/06/2024;ES21;2-;81;53;36;34;84;338;1122;2058;2093;1904;1633;1557;
24/06/2024;ES21;2=;1520;1668;1665;1698;1608;1746;1417;1192;679;406;344;165;
24/06/2024;ES22;1-;384;206;131;130;120;170;421;991;1317;1077;994;1006;
24/06/2024;ES22;1=;1068;1015;1009;903;983;923;967;939;844;664;517;480;
24/06/2024;ES22;2-;370;202;168;133;103;119;224;397;523;535;606;656;
24/06/2024;ES22;2=;691;671;710;672;637;677;674;689;629;524;431;369;
24/06/2024;ES23;1-;732;433;373;251;251;382;1318;3049;3409;3292;2347;2367;
24/06/2024;ES23;1=;2384;2110;2074;1894;2038;1943;1909;1785;1699;1275;946;874;
24/06/2024;ES23;2-;1052;655;485;411;308;322;499;707;1017;1159;1461;1699;
24/06/2024;ES23;2=;1742;1607;1796;2021;1779;1850;1910;1850;1741;1376;1120;1016;
24/06/2024;ES24;1-;312;192;148;96;59;68;120;215;379;508;531;624;
24/06/2024;ES24;1=;711;731;743;724;658;639;662;639;617;471;335;283;
24/06/2024;ES24;2-;216;154;130;112;82;91;168;586;759;773;688;701;
24/06/2024;ES24;2=;679;603;555;574;545;564;609;530;474;349;284;220;
24/06/2024;ES25;1-;112;133;125;81;53;79;88;135;155;183;209;202;
24/06/2024;ES25;1=;191;202;164;168;187;173;207;185;196;164;169;129;
24/06/2024;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES26;1-;167;130;113;97;72;67;94;155;218;325;403;352;
24/06/2024;ES26;1=;388;348;303;455;377;347;295;307;318;296;227;233;
24/06/2024;ES26;2-;204;155;127;91;75;98;152;236;315;329;361;410;
24/06/2024;ES26;2=;444;394;382;353;370;404;347;377;355;355;281;265;
24/06/2024;ES27;1-;391;237;166;145;184;410;1129;2106;1534;1494;1498;1480;
24/06/2024;ES27;1=;1420;1392;1320;1378;1324;1352;1372;1332;1136;901;738;613;
24/06/2024;ES27;2-;344;278;199;245;340;484;714;940;1084;1053;1114;1197;
24/06/2024;ES27;2=;1226;1366;1217;1181;1181;1237;1163;1000;851;774;750;582;
24/06/2024;ES28;1-;61;51;32;30;75;203;406;575;598;577;652;604;
24/06/2024;ES28;1=;732;985;768;713;801;859;658;589;413;213;150;105;
24/06/2024;ES28;2-;109;95;74;75;172;474;1149;1526;1374;897;807;831;
24/06/2024;ES28;2=;791;843;828;798;788;873;799;701;504;502;490;219;
24/06/2024;ES29;1-;1102;518;321;347;262;430;1030;1960;1993;1921;2037;2043;
24/06/2024;ES29;1=;2048;1950;2089;1937;1958;1927;1923;1795;1758;1502;1385;1877;
24/06/2024;ES29;2-;1248;470;311;215;178;304;838;1446;1791;1739;1767;1906;
24/06/2024;ES29;2=;1908;1732;1914;1999;1915;1898;1922;1935;1922;1431;1281;1091;
24/06/2024;ES30;1-;172;136;85;77;57;48;98;211;380;476;356;410;
24/06/2024;ES30;1=;431;512;435;363;365;451;439;391;388;283;217;177;
24/06/2024;ES30;2-;265;167;98;117;80;93;199;582;940;925;814;751;
24/06/2024;ES30;2=;775;700;694;640;625;724;637;674;611;491;350;312;
24/06/2024;ES31;1-;54;51;25;32;51;37;48;136;264;231;223;248;
24/06/2024;ES31;1=;264;312;435;292;243;264;317;297;291;225;137;77;
24/06/2024;ES31;2-;43;44;36;34;17;51;87;215;551;618;351;274;
24/06/2024;ES31;2=;223;236;250;238;237;272;259;238;204;181;111;78;
24/06/2024;ES32;1-;218;153;116;100;80;91;224;577;723;720;626;611;
24/06/2024;ES32;1=;620;597;565;527;587;578;660;583;542;393;329;266;
24/06/2024;ES32;2-;213;151;92;76;68;66;125;152;259;304;317;359;
24/06/2024;ES32;2=;409;428;410;361;375;387;364;367;365;260;243;228;
24/06/2024;ES33;1-;333;162;79;59;56;153;553;1659;1925;1822;1302;1132;
24/06/2024;ES33;1=;1100;1085;1352;1197;1082;1167;1245;1227;1106;824;531;402;
24/06/2024;ES33;2-;170;78;46;27;31;60;191;583;916;832;648;634;
24/06/2024;ES33;2=;645;915;1000;1085;783;928;1111;1003;807;766;262;315;
24/06/2024;ES34;1-;152;129;111;67;92;115;150;315;662;655;455;465;
24/06/2024;ES34;1=;468;431;361;330;345;353;340;343;302;261;216;170;
24/06/2024;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES36;1-;209;151;109;72;207;571;1344;1574;1491;1157;1300;1439;
24/06/2024;ES36;1=;1611;1679;1634;1391;1284;1506;1581;1517;1021;686;866;422;
24/06/2024;ES36;2-;179;116;80;79;187;589;1365;1179;868;1298;1499;1452;
24/06/2024;ES36;2=;1419;1623;1512;1434;1146;1298;1173;1270;954;609;571;346;
24/06/2024;ES37;1-;134;88;72;52;107;364;1011;1682;1389;1307;1433;1500;
24/06/2024;ES37;1=;1740;1935;1639;1502;1698;1865;1706;1424;917;619;537;326;
24/06/2024;ES37;2-;127;97;49;71;186;764;1605;2347;2357;1940;1660;1608;
24/06/2024;ES37;2=;1666;1896;1747;1739;1749;1826;1606;1419;900;584;483;251;
24/06/2024;ES38;1-;124;57;23;14;22;32;127;262;542;493;438;384;
24/06/2024;ES38;1=;453;541;601;600;524;612;633;538;440;325;231;234;
24/06/2024;ES38;2-;72;28;11;8;10;52;197;681;744;581;395;329;
24/06/2024;ES38;2=;419;439;440;375;394;436;417;383;334;228;126;122;
24/06/2024;ES39;1-;754;384;132;82;61;90;229;1298;3119;3266;2757;1826;
24/06/2024;ES39;1=;1659;1682;1860;2320;2026;1754;1874;2120;1819;1634;1225;685;
24/06/2024;ES39;2-;551;405;146;66;39;47;184;643;2081;2510;1915;1593;
24/06/2024;ES39;2=;1593;1680;1912;2492;2375;2215;2296;2393;2173;1836;1126;811;
24/06/2024;ES40;1-;192;121;77;94;168;488;1576;2012;1924;1554;1587;1570;
24/06/2024;ES40;1=;1733;2126;1741;1642;1666;1805;1587;1516;1000;680;685;339;
24/06/2024;ES40;2-;211;138;67;87;177;615;1640;1790;1645;1416;1525;1509;
24/06/2024;ES40;2=;1630;1909;1782;1743;1830;2135;2080;1702;1103;736;699;373;
24/06/2024;ES41;1-;215;170;132;161;231;470;1060;1413;1256;1020;1095;1067;
24/06/2024;ES41;1=;1124;1181;976;963;1032;1126;1029;958;753;529;437;304;
24/06/2024;ES41;2-;163;117;87;96;162;343;662;1018;1203;1134;1011;989;
24/06/2024;ES41;2=;900;1116;1120;1045;1080;1193;1047;857;618;476;448;308;
24/06/2024;ES42;1-;65;74;43;30;85;176;418;581;408;421;438;454;
24/06/2024;ES42;1=;500;460;419;488;508;596;421;514;322;198;208;138;
24/06/2024;ES42;2-;99;62;60;61;57;202;502;795;744;740;733;717;
24/06/2024;ES42;2=;712;767;723;695;681;772;700;639;397;260;233;164;
24/06/2024;ES43;1-;39;16;11;5;17;23;139;315;378;283;249;173;
24/06/2024;ES43;1=;179;226;201;177;155;172;180;174;178;102;76;45;
24/06/2024;ES43;2-;186;105;56;37;38;54;121;231;366;382;354;301;
24/06/2024;ES43;2=;469;499;535;549;488;501;568;468;389;333;276;207;
24/06/2024;ES44;1-;278;178;131;110;203;486;907;1442;1694;1715;1872;1810;
24/06/2024;ES44;1=;1940;1939;1871;1942;1891;2033;1965;1636;1089;789;757;510;
24/06/2024;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES45;1-;298;218;148;102;158;645;1833;2230;2005;1635;1742;1677;
24/06/2024;ES45;1=;1774;1667;1451;1665;1704;1741;1611;1462;1091;839;774;573;
24/06/2024;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
24/06/2024;ES46;1-;141;89;67;89;212;506;741;811;723;679;685;771;
24/06/2024;ES46;1=;883;755;703;739;813;948;876;823;597;434;348;177;
24/06/2024;ES46;2-;176;121;53;78;162;360;607;769;838;689;744;768;
24/06/2024;ES46;2=;761;853;748;768;844;910;887;748;629;500;345;232;
24/06/2024;ES47;1-;193;124;81;68;91;285;510;567;688;671;510;543;
24/06/2024;ES47;1=;745;709;673;746;784;769;785;647;573;433;385;288;
24/06/2024;ES47;2-;155;114;104;97;163;354;588;685;733;724;751;736;
24/06/2024;ES47;2=;771;762;755;673;749;774;708;618;501;404;322;189;
24/06/2024;ES48;1-;142;75;54;72;190;1249;2307;2436;1707;1087;1050;1054;
24/06/2024;ES48;1=;988;1001;902;947;861;1000;831;778;629;517;281;201;
24/06/2024;ES48;2-;101;67;65;86;142;362;654;678;661;774;817;893;
24/06/2024;ES48;2=;1116;1579;1502;1209;1378;1449;1113;858;567;399;347;176;
24/06/2024;ES49;1-;65;61;46;21;47;281;1005;1136;744;615;625;602;
24/06/2024;ES49;1=;653;644;602;550;604;619;563;548;427;321;251;139;
24/06/2024;ES49;2-;91;74;44;33;23;35;76;178;344;398;425;394;
24/06/2024;ES49;2=;402;421;569;652;450;500;568;519;430;304;230;143;
24/06/2024;ES50;1-;158;90;51;38;42;62;76;193;375;405;374;402;
24/06/2024;ES50;1=;396;454;469;429;382;393;474;471;420;330;200;196;
24/06/2024;ES50;2-;113;61;99;81;41;49;87;339;615;620;489;522;
24/06/2024;ES50;2=;514;550;548;491;558;420;490;452;355;280;181;165;
24/06/2024;ES51;1-;94;57;54;47;27;50;92;224;371;484;424;416;
24/06/2024;ES51;1=;432;385;464;424;406;431;504;478;395;316;176;153;
24/06/2024;ES51;2-;58;46;28;24;24;55;75;236;456;444;344;382;
24/06/2024;ES51;2=;329;371;307;284;292;354;401;372;320;210;139;111;
24/06/2024;ES52;1-;157;74;43;34;38;55;86;314;762;867;581;573;
24/06/2024;ES52;1=;556;506;610;554;629;562;692;669;525;421;290;195;
24/06/2024;ES52;2-;162;71;37;38;39;156;171;333;605;482;447;475;
24/06/2024;ES52;2=;763;570;603;725;796;597;678;626;705;576;553;371;
24/06/2024;ES53;1-;95;75;55;46;45;36;73;128;167;200;220;155;
24/06/2024;ES53;1=;216;215;210;199;196;220;234;245;218;194;128;124;
24/06/2024;ES53;2-;199;159;106;111;80;143;289;402;430;390;410;296;
24/06/2024;ES53;2=;414;399;456;402;388;396;420;436;403;298;273;243;
24/06/2024;ES54;1-;102;70;54;31;24;67;153;228;257;258;212;196;
24/06/2024;ES54;1=;268;264;251;222;245;241;291;284;234;214;143;113;
24/06/2024;ES54;2-;176;114;67;47;37;38;99;195;262;258;265;232;
24/06/2024;ES54;2=;319;325;330;314;289;317;370;394;335;251;176;147;
24/06/2024;ES55;1-;75;38;22;14;17;33;94;182;223;231;247;218;
24/06/2024;ES55;1=;247;272;260;240;252;294;322;273;259;190;137;97;
24/06/2024;ES55;2-;45;28;21;18;12;39;108;149;177;174;191;150;
24/06/2024;ES55;2=;187;216;239;210;177;208;246;213;221;156;122;74;
24/06/2024;ES56;1-;35;18;17;17;45;112;360;434;389;324;316;304;
24/06/2024;ES56;1=;353;563;633;511;598;635;490;328;259;164;169;64;
24/06/2024;ES56;2-;33;24;16;13;43;225;590;761;464;235;232;261;
24/06/2024;ES56;2=;253;281;228;229;217;265;279;210;158;101;88;56;
24/06/2024;ES57;1-;45;16;22;24;53;174;477;777;582;443;474;502;
24/06/2024;ES57;1=;510;585;565;614;623;617;607;534;417;265;190;82;
24/06/2024;ES57;2-;46;18;17;18;33;141;405;824;644;474;471;446;
24/06/2024;ES57;2=;476;534;610;534;597;669;590;494;307;214;172;68;
24/06/2024;ES58;1-;30;21;18;24;41;141;295;445;353;311;315;294;
24/06/2024;ES58;1=;327;317;417;307;351;433;397;307;219;145;116;72;
24/06/2024;ES58;2-;17;12;10;9;27;63;152;257;244;186;210;240;
24/06/2024;ES58;2=;229;276;309;225;221;265;235;299;194;107;105;45;
24/06/2024;ES59;1-;42;38;19;23;51;105;159;176;190;228;230;249;
24/06/2024;ES59;1=;257;247;255;232;290;300;294;287;183;170;124;69;
24/06/2024;ES59;2-;84;19;25;14;53;132;175;184;197;185;182;326;
24/06/2024;ES59;2=;166;159;185;181;198;220;198;161;181;92;57;41;
24/06/2024;ES60;1-;32;22;16;25;41;191;533;617;617;455;491;421;
24/06/2024;ES60;1=;389;379;330;393;460;418;392;355;198;130;104;51;
24/06/2024;ES60;2-;47;29;16;18;45;93;236;423;423;411;381;484;
24/06/2024;ES60;2=;503;535;430;461;468;506;549;432;310;192;147;104;
25/06/2024;ES01;1-;214;145;102;98;226;804;2023;2430;2346;1931;2037;1972;
25/06/2024;ES01;1=;2211;2293;1916;1778;1954;2092;2102;1887;1204;792;896;628;
25/06/2024;ES01;2-;244;175;116;73;118;334;709;1228;1409;1230;1253;1265;
25/06/2024;ES01;2=;1214;1298;1248;1244;1300;1321;1098;1064;794;605;612;481;
25/06/2024;ES02;1-;256;273;194;142;131;113;122;330;523;681;701;666;
25/06/2024;ES02;1=;594;533;455;436;490;500;455;530;439;467;381;295;
25/06/2024;ES02;2-;555;489;348;303;236;320;660;1289;1528;1533;1363;1312;
25/06/2024;ES02;2=;1356;1262;1274;1274;1196;1228;1310;1226;1199;1119;890;832;
25/06/2024;ES03;1-;253;154;150;124;104;143;477;2141;2509;2288;1923;1678;
25/06/2024;ES03;1=;1675;1536;1581;1529;1477;1622;1772;1577;1330;1042;735;452;
25/06/2024;ES03;2-;239;124;116;81;70;80;121;336;733;895;1069;1232;
25/06/2024;ES03;2=;1360;1516;1593;1483;1145;1363;1458;1441;1231;907;734;408;
25/06/2024;ES04;1-;242;153;90;63;60;88;290;1160;1322;1253;972;955;
25/06/2024;ES04;1=;932;932;1013;925;948;993;1036;1004;935;823;526;365;
25/06/2024;ES04;2-;164;91;43;59;70;36;102;305;579;652;667;668;
25/06/2024;ES04;2=;732;776;977;888;826;890;910;891;902;978;327;220;
25/06/2024;ES05;1-;1329;684;525;355;291;335;739;1283;1701;1956;2078;2206;
25/06/2024;ES05;1=;2216;2495;3151;3138;2835;3085;3147;3029;2807;2374;1855;1669;
25/06/2024;ES05;2-;449;280;171;143;156;337;1117;2001;2013;1965;1644;1513;
